"統計名：","住民基本台帳人口移動報告 年報（実数）　2020年～"
"表番号：","10"
"表題：","男女，移動前の住所地（都道府県，21大都市）別転入者数－都道府県，市区町村（移動者）（2020年～）"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査していないため該当数値がないもの"
"-","定義上該当数値がないもの"

"","","","","","","","","","","/性別 コード","0","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","00999","総数","","738","364","374"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","01000","北海道","","31","11","20"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","02000","青森県","","7","4","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","03000","岩手県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","04000","宮城県","","6","3","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","05000","秋田県","","2","0","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","06000","山形県","","5","2","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","07000","福島県","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","08000","茨城県","","5","3","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","09000","栃木県","","7","3","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","10000","群馬県","","5","0","5"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","11000","埼玉県","","21","9","12"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","12000","千葉県","","36","18","18"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","13000","東京都","","73","27","46"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","14000","神奈川県","","35","13","22"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","15000","新潟県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","16000","富山県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","17000","石川県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","18000","福井県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","19000","山梨県","","5","3","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","20000","長野県","","8","4","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","21000","岐阜県","","2","0","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","22000","静岡県","","9","6","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","23000","愛知県","","25","14","11"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","24000","三重県","","5","2","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","25000","滋賀県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","26000","京都府","","8","3","5"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","27000","大阪府","","43","23","20"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","28000","兵庫県","","16","6","10"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","29000","奈良県","","5","2","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","30000","和歌山県","","2","0","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","31000","鳥取県","","4","3","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","32000","島根県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","33000","岡山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","34000","広島県","","4","3","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","35000","山口県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","36000","徳島県","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","37000","香川県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","38000","愛媛県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","39000","高知県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","40000","福岡県","","24","12","12"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","41000","佐賀県","","5","1","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","42000","長崎県","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","43000","熊本県","","41","30","11"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","44000","大分県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","45000","宮崎県","","15","8","7"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","46000","鹿児島県","","14","7","7"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","47000","沖縄県","","244","125","119"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","00416","21大都市計","","190","94","96"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","01100","札幌市","","13","8","5"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","04100","仙台市","","5","2","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","11100","さいたま市","","6","3","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","12100","千葉市","","5","3","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","13100","東京都特別区部","","44","15","29"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","14100","横浜市","","10","4","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","14130","川崎市","","7","3","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2020000000","2020年","14150","相模原市","","0","0","0"
